015007006|3|true|Semiduros
015008006|3|false|Semiduros
002020001|3|false|Semillas
002020|2|undefined|Semillas
016008004|3|false|Servilletas
018001002|3|true|Shampoo
004006001|3|false|Sidras / Otros
005010001|3|false|Sidras / Otros
004006|2|undefined|Sidras / Otros
005010|2|undefined|Sidras / Otros
015007007|3|true|Sin Sal
015008007|3|true|Sin Sal
005001002|3|true|Sin gas
005002002|3|true|Sin gas
002021007|3|false|Snack mix
013004005|3|false|Snacks
002021|2|undefined|Snacks
005008001|3|true|Soda
005008|2|undefined|Soda
005007004|3|false|Soja
002022003|3|false|Sopas
002022|2|undefined|Sopas / Caldos
002016005|3|true|Soperos
016009005|3|true|Suavizantes
013003007|3|true|Surtidas
004008005|3|false|Syrah
004009009|3|false|Syrah
002010003|3|false|Sémola / Otras
018003007|3|false|Talcos Corporales
018007002|3|true|Tampones
017002|2|undefined|Tapas
004007007|3|false|Tardío / Dulce
017002002|3|true|Tartas
002012007|3|true|Te
004009010|3|false|Tempranillo
018007003|3|true|Toallas Higiénicas
003005001|3|false|Toallitas Húmedas
003005|2|undefined|Toallitas Húmedas
012002016|3|false|Tomate redondo
002007004|3|true|Tomates / Salsas
004007008|3|false|Torrontés
002021008|3|false|Tortillas
002015009|3|false|Tostadas
013004006|3|false|Tostadas
015002003|3|true|Tradicional
016002008|3|false|Trapos
002010004|3|true|Trigo
014007001|3|false|Turrones
014007|2|undefined|Turrones
005004006|3|true|Tónica
006001|2|undefined|Vacuna
013003008|3|false|Vainillas
001009001|3|false|Vegetales
002007005|3|true|Vegetales
001009|2|undefined|Vegetales
016001002|3|false|Velas
012002|2|undefined|Verduras
004001003|3|false|Vermouth
016007005|3|false|Vidrios / Multiuso
002006010|3|true|Vinagre
004007|2|undefined|Vino Blanco
004008|2|undefined|Vino Rosado
004009|2|undefined|Vino Tinto
002012008|3|true|Yerba
002012009|3|false|Yerbas Saborizadas
015011|2|undefined|Yogurt Descremado
015012|2|undefined|Yogurt Entero
012002017|3|false|Zanahoria
002015001|3|false|Árabe
017001002|3|false|Ñoquis
